activity_id,opportunity_id,activity_type,activity_date
ACT007432,OPP03089,meeting_f2f,2026-04-01
ACT007433,OPP03089,call,2026-03-07
ACT007434,OPP03089,call,2026-04-18
ACT007435,OPP03090,meeting_online,2026-02-25
ACT007436,OPP03091,meeting_online,2026-04-03
ACT007437,OPP03091,call,2026-04-11
ACT007438,OPP03091,meeting_f2f,2026-04-06
ACT007439,OPP03091,meeting_f2f,2026-04-17
ACT007440,OPP03092,linkedin,2026-02-27
ACT007441,OPP03092,meeting_f2f,2026-03-17
ACT007442,OPP03094,meeting_online,2026-02-20
ACT007443,OPP03094,meeting_f2f,2026-03-29
ACT007444,OPP03094,call,2026-04-14
ACT007445,OPP03094,call,2026-03-08
ACT007446,OPP03094,call,2026-03-04
ACT007447,OPP03095,call,2026-04-14
ACT007448,OPP03096,meeting_f2f,2026-04-20
ACT007449,OPP03097,meeting_online,2026-02-21
ACT007450,OPP03097,call,2026-02-28
ACT007451,OPP03097,call,2026-02-07
ACT007452,OPP03098,call,2026-04-05
ACT007453,OPP03099,meeting_online,2026-03-01
ACT007454,OPP03099,meeting_online,2026-02-28
ACT007455,OPP03099,call,2026-03-11
ACT007456,OPP03099,meeting_f2f,2026-02-24
ACT007457,OPP03099,linkedin,2026-04-26
ACT007458,OPP03101,meeting_f2f,2026-03-06
ACT007459,OPP03101,,2026-04-27
ACT007460,OPP03101,linkedin,2026-05-14
ACT007461,OPP03102,call,2026-03-04
ACT007462,OPP03102,linkedin,2026-03-10
ACT007463,OPP03102,call,2026-03-14
ACT007464,OPP03103,call,2026-04-11
ACT007465,OPP03103,call,2026-05-22
ACT007466,OPP03104,linkedin,2026-03-13
ACT007467,OPP03104,call,2026-04-18
ACT007468,OPP03104,call,2026-04-17
ACT007469,OPP03104,call,2026-03-30
ACT007470,OPP03104,meeting_f2f,2026-04-03
ACT007471,OPP03106,call,2026-04-11
ACT007472,OPP03106,meeting_f2f,2026-05-03
ACT007473,OPP03107,meeting_online,2026-04-09
ACT007474,OPP03107,call,2026-03-22
ACT007475,OPP03107,meeting_online,2026-02-28
ACT007476,OPP03108,linkedin,2026-02-26
ACT007477,OPP03108,call,2026-04-02
ACT007478,OPP03109,meeting_f2f,2026-03-20
ACT007479,OPP03109,meeting_f2f,2026-03-04
ACT007480,OPP03109,call,2026-03-17
ACT007481,OPP03109,call,2026-03-22
ACT007482,OPP03109,call,2026-03-24
ACT007483,OPP03109,meeting_online,2026-03-16
ACT007484,OPP03110,call,2026-04-05
ACT007485,OPP03110,call,2026-03-17
ACT007486,OPP03111,meeting_online,2026-03-26
ACT007487,OPP03111,meeting_online,2026-03-31
ACT007488,OPP03112,meeting_online,2026-03-23
ACT007489,OPP03112,linkedin,2026-02-27
ACT007490,OPP03114,call,2026-03-29
ACT007491,OPP03114,linkedin,2026-04-11
ACT007492,OPP03114,meeting_online,2026-04-16
ACT007493,OPP03114,meeting_online,2026-02-23
ACT007494,OPP03115,call,2026-04-16
ACT007495,OPP03115,meeting_f2f,2026-02-19
ACT007496,OPP03116,call,2026-02-16
ACT007497,OPP03116,call,2026-03-12
ACT007498,OPP03117,call,2026-03-14
ACT007499,OPP03117,meeting_f2f,2026-03-15
ACT007500,OPP03118,meeting_online,2026-02-13
ACT007501,OPP03118,call,2026-03-11
ACT007502,OPP03118,call,2026-02-24
ACT007503,OPP03118,call,2026-02-16
ACT007504,OPP03118,call,2026-04-01
ACT007505,OPP03119,meeting_online,2026-02-14
ACT007506,OPP03119,call,2026-02-25
ACT007507,OPP03119,meeting_f2f,2026-03-23
ACT007508,OPP03119,call,2026-03-18
ACT007509,OPP03119,linkedin,2026-03-13
ACT007510,OPP03119,call,2026-03-14
ACT007511,OPP03121,linkedin,2026-04-11
ACT007512,OPP03121,linkedin,2026-03-16
ACT007513,OPP03121,call,2026-04-10
ACT007514,OPP03122,meeting_online,2026-03-13
ACT007515,OPP03122,meeting_online,2026-02-28
ACT007516,OPP03122,linkedin,2026-03-08
ACT007517,OPP03124,call,2026-04-17
ACT007518,OPP03125,call,2026-05-09
ACT007519,OPP03125,meeting_f2f,2026-04-09
ACT007520,OPP03126,call,2026-03-21
ACT007521,OPP03126,meeting_online,2026-05-30
ACT007522,OPP03126,call,2026-04-03
ACT007523,OPP03126,meeting_f2f,2026-05-25
ACT007524,OPP03127,linkedin,2026-03-04
ACT007525,OPP03127,meeting_f2f,2026-03-10
ACT007526,OPP03127,call,2026-04-08
ACT007527,OPP03127,meeting_online,2026-05-26
ACT007528,OPP03127,call,2026-04-17
ACT007529,OPP03128,meeting_f2f,2026-02-19
ACT007530,OPP03128,meeting_online,2026-04-09
ACT007531,OPP03129,meeting_online,2026-03-17
ACT007532,OPP03129,call,2026-03-21
ACT007533,OPP03129,linkedin,2026-02-12
ACT007534,OPP03130,call,2026-04-08
ACT007535,OPP03130,meeting_online,2026-02-26
ACT007536,OPP03130,linkedin,2026-03-08
ACT007537,OPP03130,call,2026-04-02
ACT007538,OPP03130,call,2026-03-26
ACT007539,OPP03131,call,2026-03-17
ACT007540,OPP03131,call,2026-04-08
ACT007541,OPP03131,linkedin,2026-02-13
ACT007542,OPP03131,call,2026-03-09
ACT007543,OPP03132,call,2026-03-21
ACT007544,OPP03132,meeting_online,2026-04-03
ACT007545,OPP03133,call,2026-04-09
ACT007546,OPP03134,call,2026-03-30
ACT007547,OPP03134,meeting_f2f,2026-04-30
ACT007548,OPP03134,call,2026-03-15
ACT007549,OPP03136,call,2026-02-27
ACT007550,OPP03136,meeting_f2f,2026-02-28
ACT007551,OPP03137,call,2026-04-23
ACT007552,OPP03137,meeting_online,2026-04-04
ACT007553,OPP03137,linkedin,2026-02-28
ACT007554,OPP03137,call,2026-04-18
ACT007555,OPP03137,call,2026-04-11
ACT007556,OPP03137,call,2026-02-28
ACT007557,OPP03140,meeting_online,2026-04-18
ACT007558,OPP03140,call,2026-04-21
ACT007559,OPP03141,call,2026-04-09
ACT007560,OPP03141,call,2026-04-07
ACT007561,OPP03141,meeting_online,2026-03-06
ACT007562,OPP03141,meeting_online,2026-03-12
ACT007563,OPP03142,call,2026-04-26
ACT007564,OPP03142,call,2026-02-28
ACT007565,OPP03142,meeting_f2f,2026-05-28
ACT007566,OPP03142,meeting_f2f,2026-02-20
ACT007567,OPP03142,call,2026-03-31
ACT007568,OPP03143,meeting_online,2026-05-30
ACT007569,OPP03143,linkedin,2026-05-20
ACT007570,OPP03144,linkedin,2026-04-07
ACT007571,OPP03144,linkedin,2026-02-20
ACT007572,OPP03144,call,2026-03-14
ACT007573,OPP03144,call,2026-02-27
ACT007574,OPP03144,meeting_f2f,2026-03-24
ACT007575,OPP03144,linkedin,2026-03-28
ACT007576,OPP03145,linkedin,2026-02-21
ACT007577,OPP03146,call,2026-03-15
ACT007578,OPP03147,meeting_online,2026-03-15
ACT007579,OPP03148,call,2026-04-10
ACT007580,OPP03148,call,2026-03-05
ACT007581,OPP03148,call,2026-05-08
ACT007582,OPP03148,meeting_online,2026-03-22
ACT007583,OPP03148,call,2026-03-16
ACT007584,OPP03149,meeting_online,2026-02-10
ACT007585,OPP03149,call,2026-03-26
ACT007586,OPP03149,linkedin,2026-03-01
ACT007587,OPP03150,call,2026-02-07
ACT007588,OPP03150,meeting_f2f,2026-03-11
ACT007589,OPP03152,call,2026-03-23
ACT007590,OPP03152,meeting_f2f,2026-03-20
ACT007591,OPP03155,linkedin,2026-02-16
ACT007592,OPP03156,call,2026-05-18
ACT007593,OPP03157,call,2026-03-02
ACT007594,OPP03157,call,2026-03-21
ACT007595,OPP03158,call,2026-02-15
ACT007596,OPP03158,call,2026-02-23
ACT007597,OPP03159,linkedin,2026-04-05
ACT007598,OPP03159,linkedin,2026-04-13
ACT007599,OPP03160,call,2026-02-26
ACT007600,OPP03163,meeting_online,2026-03-03
ACT007601,OPP03163,call,2026-02-11
ACT007602,OPP03164,meeting_online,2026-03-09
ACT007603,OPP03164,meeting_online,2026-02-11
ACT007604,OPP03164,meeting_f2f,2026-03-07
ACT007605,OPP03165,meeting_f2f,2026-02-20
ACT007606,OPP03165,call,2026-02-15
ACT007607,OPP03166,linkedin,2026-02-19
ACT007608,OPP03168,call,2026-03-27
ACT007609,OPP03169,meeting_f2f,2026-04-01
ACT007610,OPP03171,linkedin,2026-03-04
ACT007611,OPP03173,linkedin,2026-04-18
ACT007612,OPP03173,linkedin,2026-04-08
ACT007613,OPP03174,meeting_online,2026-03-22
ACT007614,OPP03176,call,2026-03-23
ACT007615,OPP03176,call,2026-05-04
ACT007616,OPP03177,meeting_online,2026-02-09
ACT007617,OPP03178,meeting_online,2026-05-17
ACT007618,OPP03178,call,2026-04-15
ACT007619,OPP03179,call,2026-03-05
ACT007620,OPP03180,call,2026-05-03
ACT007621,OPP03180,linkedin,2026-04-01
ACT007622,OPP03181,linkedin,2026-03-26
ACT007623,OPP03182,meeting_online,2026-04-02
ACT007624,OPP03183,meeting_online,2026-02-06
ACT007625,OPP03185,linkedin,2026-03-14
ACT007626,OPP03187,meeting_online,2026-02-08
ACT007627,OPP03188,call,2026-04-22
ACT007628,OPP03188,call,2026-03-23
ACT007629,OPP03189,meeting_f2f,2026-02-25
ACT007630,OPP03189,call,2026-03-06
ACT007631,OPP03190,call,2026-02-23
ACT007632,OPP03190,meeting_f2f,2026-03-07
ACT007633,OPP03191,call,2026-02-15
ACT007634,OPP03191,meeting_online,2026-04-05
ACT007635,OPP03192,call,2026-02-25
ACT007636,OPP03192,call,2026-03-04
ACT007637,OPP03193,linkedin,2026-03-29
ACT007638,OPP03193,meeting_f2f,2026-04-10
ACT007639,OPP03194,meeting_f2f,2026-02-13
ACT007640,OPP03195,call,2026-03-18
ACT007641,OPP03195,call,2026-03-31
ACT007642,OPP03196,call,2026-03-09
ACT007643,OPP03197,call,2026-03-13
ACT007644,OPP03198,meeting_online,2026-05-07
ACT007645,OPP03199,meeting_f2f,2026-05-07
ACT007646,OPP03199,meeting_online,2026-04-06
ACT007647,OPP03200,linkedin,2026-03-02
ACT007648,OPP03201,call,2026-03-06
ACT007649,OPP03202,call,2026-03-13
ACT007650,OPP03202,linkedin,2026-02-27
ACT007651,OPP03202,call,2026-04-04
ACT007652,OPP03204,meeting_online,2026-03-30
ACT007653,OPP03204,meeting_online,2026-03-10
ACT007654,OPP03204,meeting_f2f,2026-03-03
ACT007655,OPP03205,meeting_online,2026-04-11
ACT007656,OPP03205,meeting_online,2026-04-28
ACT007657,OPP03205,meeting_online,2026-04-29
ACT007658,OPP03205,meeting_online,2026-04-25
ACT007659,OPP03206,meeting_f2f,2026-03-28
ACT007660,OPP03206,meeting_online,2026-04-17
ACT007661,OPP03208,linkedin,2026-05-03
ACT007662,OPP03208,call,2026-05-01
ACT007663,OPP03209,meeting_online,2026-04-06
ACT007664,OPP03209,call,2026-02-27
ACT007665,OPP03209,call,2026-03-01
ACT007666,OPP03210,linkedin,2026-03-16
ACT007667,OPP03210,meeting_online,2026-04-01
ACT007668,OPP03211,call,2026-03-05
ACT007669,OPP03211,meeting_online,2026-03-03
ACT007670,OPP03211,call,2026-02-24
ACT007671,OPP03211,call,2026-03-17
ACT007672,OPP03211,call,2026-02-18
ACT007673,OPP03211,linkedin,2026-02-24
ACT007674,OPP03213,call,2026-03-07
ACT007675,OPP03213,call,2026-03-02
ACT007676,OPP03214,call,2026-03-19
ACT007677,OPP03215,call,2026-03-18
ACT007678,OPP03215,call,2026-04-02
ACT007679,OPP03216,call,2026-02-23
ACT007680,OPP03216,call,2026-02-21
ACT007681,OPP03216,call,2026-04-24
ACT007682,OPP03218,call,2026-03-06
ACT007683,OPP03218,call,2026-03-04
ACT007684,OPP03218,linkedin,2026-03-03
ACT007685,OPP03219,meeting_f2f,2026-05-10
ACT007686,OPP03219,linkedin,2026-05-17
ACT007687,OPP03220,meeting_online,2026-03-21
ACT007688,OPP03220,call,2026-03-26
ACT007689,OPP03222,call,2026-03-26
ACT007690,OPP03224,meeting_online,2026-02-12
ACT007691,OPP03225,linkedin,2026-02-02
ACT007692,OPP03226,call,2026-02-22
ACT007693,OPP03226,call,2026-02-28
ACT007694,OPP03226,meeting_f2f,2026-02-09
ACT007695,OPP03228,call,2026-02-07
ACT007696,OPP03230,meeting_online,2026-04-16
ACT007697,OPP03230,meeting_online,2026-05-15
ACT007698,OPP03230,meeting_online,2026-03-22
ACT007699,OPP03231,meeting_online,2026-04-24
ACT007700,OPP03232,call,2026-03-03
ACT007701,OPP03232,meeting_f2f,2026-05-17
ACT007702,OPP03232,call,2026-03-16
ACT007703,OPP03233,call,2026-04-18
ACT007704,OPP03233,meeting_online,2026-04-23
ACT007705,OPP03233,call,2026-04-23
ACT007706,OPP03233,meeting_f2f,2026-03-12
ACT007707,OPP03233,call,2026-04-13
ACT007708,OPP03233,meeting_online,2026-03-17
ACT007709,OPP03234,meeting_f2f,2026-04-19
ACT007710,OPP03234,call,2026-02-27
ACT007711,OPP03234,meeting_online,2026-07-05
ACT007712,OPP03235,call,2026-03-19
ACT007713,OPP03235,call,2026-03-02
ACT007714,OPP03235,meeting_online,2026-05-29
ACT007715,OPP03236,meeting_f2f,2026-02-25
ACT007716,OPP03236,meeting_online,2026-03-14
ACT007717,OPP03237,meeting_online,2026-03-19
ACT007718,OPP03238,call,2026-03-17
ACT007719,OPP03238,linkedin,2026-02-04
ACT007720,OPP03238,,2026-05-24
ACT007721,OPP03238,call,2026-02-06
ACT007722,OPP03238,call,2026-02-23
ACT007723,OPP03238,meeting_online,2026-05-07
ACT007724,OPP03239,meeting_f2f,2026-03-09
ACT007725,OPP03239,call,2026-03-20
ACT007726,OPP03239,meeting_f2f,2026-03-15
ACT007727,OPP03239,meeting_online,2026-03-05
ACT007728,OPP03240,linkedin,2026-04-08
ACT007729,OPP03240,linkedin,2026-02-20
ACT007730,OPP03241,call,2026-02-14
ACT007731,OPP03241,meeting_online,2026-04-01
ACT007732,OPP03241,meeting_f2f,2026-04-09
ACT007733,OPP03242,call,2026-03-01
ACT007734,OPP03243,meeting_online,2026-02-19
ACT007735,OPP03244,meeting_f2f,2026-03-02
ACT007736,OPP03245,meeting_f2f,2026-02-16
ACT007737,OPP03246,call,2026-05-18
ACT007738,OPP03246,meeting_online,2026-03-26
ACT007739,OPP03246,meeting_f2f,2026-05-07
ACT007740,OPP03246,call,2026-03-31
ACT007741,OPP03247,meeting_f2f,2026-04-08
ACT007742,OPP03247,call,2026-05-23
ACT007743,OPP03247,meeting_online,2026-03-06
ACT007744,OPP03248,meeting_f2f,2026-05-14
ACT007745,OPP03248,call,2026-04-25
ACT007746,OPP03249,call,2026-02-10
ACT007747,OPP03249,call,2026-02-11
ACT007748,OPP03250,meeting_online,2026-04-03
ACT007749,OPP03250,meeting_f2f,2026-03-02
ACT007750,OPP03250,linkedin,2026-03-29
ACT007751,OPP03250,call,2026-03-03
ACT007752,OPP03251,call,2026-02-22
ACT007753,OPP03251,call,2026-04-01
ACT007754,OPP03251,linkedin,2026-02-13
ACT007755,OPP03252,call,2026-04-12
ACT007756,OPP03252,meeting_f2f,2026-05-01
ACT007757,OPP03253,linkedin,2026-05-28
ACT007758,OPP03253,call,2026-05-21
ACT007759,OPP03253,call,2026-05-23
ACT007760,OPP03253,call,2026-04-06
ACT007761,OPP03253,meeting_online,2026-05-29
ACT007762,OPP03253,call,2026-05-12
ACT007763,OPP03254,meeting_online,2026-04-18
ACT007764,OPP03254,meeting_online,2026-04-04
ACT007765,OPP03254,meeting_f2f,2026-05-08
ACT007766,OPP03254,linkedin,2026-04-08
ACT007767,OPP03255,meeting_online,2026-03-18
ACT007768,OPP03255,linkedin,2026-05-08
ACT007769,OPP03255,call,2026-03-18
ACT007770,OPP03255,meeting_f2f,2026-03-25
ACT007771,OPP03255,call,2026-05-02
ACT007772,OPP03255,meeting_f2f,2026-05-01
ACT007773,OPP03256,call,2026-03-27
ACT007774,OPP03256,meeting_f2f,2026-03-27
ACT007775,OPP03257,call,2026-05-13
ACT007776,OPP03257,linkedin,2026-03-16
ACT007777,OPP03257,call,2026-05-12
ACT007778,OPP03257,,2026-05-27
ACT007779,OPP03257,call,2026-03-14
ACT007780,OPP03257,call,2026-07-08
ACT007781,OPP03258,meeting_f2f,2026-04-06
ACT007782,OPP03258,meeting_online,2026-04-10
ACT007783,OPP03258,call,2026-05-04
ACT007784,OPP03258,call,2026-04-24
ACT007785,OPP03259,call,2026-04-19
ACT007786,OPP03259,meeting_online,2026-04-11
ACT007787,OPP03259,call,2026-04-06
ACT007788,OPP03259,meeting_online,2026-05-04
ACT007789,OPP03259,meeting_f2f,2026-05-04
ACT007790,OPP03259,call,2026-04-29
ACT007791,OPP03260,call,2026-03-30
ACT007792,OPP03260,meeting_online,2026-05-03
ACT007793,OPP03260,meeting_online,2026-04-19
ACT007794,OPP03260,meeting_online,2026-04-06
ACT007795,OPP03261,call,2026-05-03
ACT007796,OPP03261,linkedin,2026-03-27
ACT007797,OPP03261,meeting_f2f,2026-03-14
ACT007798,OPP03262,call,2026-05-16
ACT007799,OPP03262,call,2026-05-16
ACT007800,OPP03262,linkedin,2026-04-14
ACT007801,OPP03262,call,2026-04-01
ACT007802,OPP03263,call,2026-04-09
ACT007803,OPP03263,call,2026-03-27
ACT007804,OPP03263,call,2026-05-03
ACT007805,OPP03263,call,2026-04-07
ACT007806,OPP03263,call,2026-04-17
ACT007807,OPP03264,call,2026-03-18
ACT007808,OPP03264,call,2026-03-27
ACT007809,OPP03265,call,2026-05-23
ACT007810,OPP03265,linkedin,2026-05-17
ACT007811,OPP03265,meeting_f2f,2026-04-03
ACT007812,OPP03265,meeting_online,2026-03-16
ACT007813,OPP03265,call,2026-03-12
ACT007814,OPP03265,call,2026-03-21
ACT007815,OPP03267,call,2026-05-06
ACT007816,OPP03267,meeting_online,2026-04-22
ACT007817,OPP03269,meeting_f2f,2026-05-25
ACT007818,OPP03269,meeting_online,2026-04-24
ACT007819,OPP03269,linkedin,2026-05-06
ACT007820,OPP03270,call,2026-04-17
ACT007821,OPP03270,call,2026-04-24
ACT007822,OPP03270,call,2026-04-28
ACT007823,OPP03270,meeting_f2f,2026-04-13
ACT007824,OPP03271,call,2026-04-01
ACT007825,OPP03272,call,2026-04-19
ACT007826,OPP03272,meeting_online,2026-04-21
ACT007827,OPP03272,linkedin,2026-04-05
ACT007828,OPP03272,call,2026-03-27
ACT007829,OPP03273,linkedin,2026-05-10
ACT007830,OPP03273,call,2026-05-30
ACT007831,OPP03273,call,2026-05-18
ACT007832,OPP03273,call,2026-05-21
ACT007833,OPP03273,linkedin,2026-05-26
ACT007834,OPP03273,call,2026-05-14
ACT007835,OPP03274,linkedin,2026-05-05
ACT007836,OPP03274,call,2026-04-10
ACT007837,OPP03274,meeting_online,2026-03-28
ACT007838,OPP03274,call,2026-04-18
ACT007839,OPP03274,call,2026-05-14
ACT007840,OPP03274,meeting_f2f,2026-03-06
ACT007841,OPP03275,linkedin,2026-04-28
ACT007842,OPP03275,meeting_online,2026-04-14
ACT007843,OPP03275,meeting_online,2026-04-27
ACT007844,OPP03275,call,2026-05-01
ACT007845,OPP03275,meeting_f2f,2026-04-09
ACT007846,OPP03276,meeting_f2f,2026-05-08
ACT007847,OPP03276,meeting_online,2026-04-02
ACT007848,OPP03276,meeting_online,2026-03-14
ACT007849,OPP03277,call,2026-03-29
ACT007850,OPP03277,call,2026-04-07
ACT007851,OPP03277,meeting_online,2026-05-04
ACT007852,OPP03277,linkedin,2026-07-15
ACT007853,OPP03278,call,2026-05-06
ACT007854,OPP03278,call,2026-05-07
ACT007855,OPP03278,call,2026-04-09
ACT007856,OPP03278,meeting_f2f,2026-04-16
ACT007857,OPP03279,call,2026-03-24
ACT007858,OPP03279,meeting_f2f,2026-04-05
ACT007859,OPP03279,call,2026-05-15
ACT007860,OPP03279,call,2026-04-07
ACT007861,OPP03280,call,2026-03-24
ACT007862,OPP03280,call,2026-04-03
ACT007863,OPP03280,call,2026-03-13
ACT007864,OPP03280,meeting_online,2026-03-26
ACT007865,OPP03281,linkedin,2026-03-18
ACT007866,OPP03281,linkedin,2026-03-10
ACT007867,OPP03281,call,2026-03-19
ACT007868,OPP03281,meeting_online,2026-03-10
ACT007869,OPP03281,linkedin,2026-03-14
ACT007870,OPP03281,call,2026-03-19
ACT007871,OPP03282,call,2026-04-24
ACT007872,OPP03282,call,2026-04-20
ACT007873,OPP03282,call,2026-03-30
ACT007874,OPP03282,call,2026-04-07
ACT007875,OPP03283,meeting_f2f,2026-05-10
ACT007876,OPP03283,call,2026-03-29
ACT007877,OPP03283,call,2026-04-12
ACT007878,OPP03283,call,2026-04-26
ACT007879,OPP03283,call,2026-04-24
ACT007880,OPP03283,call,2026-04-27
ACT007881,OPP03284,call,2026-03-11
ACT007882,OPP03284,meeting_online,2026-03-09
ACT007883,OPP03284,call,2026-03-29
ACT007884,OPP03284,call,2026-03-12
ACT007885,OPP03285,linkedin,2026-04-11
ACT007886,OPP03285,meeting_online,2026-04-17
ACT007887,OPP03286,linkedin,2026-04-18
ACT007888,OPP03286,call,2026-04-11
ACT007889,OPP03286,linkedin,2026-05-14
ACT007890,OPP03286,meeting_online,2026-04-04
ACT007891,OPP03287,meeting_f2f,2026-05-09
ACT007892,OPP03287,call,2026-05-16
ACT007893,OPP03287,call,2026-04-01
ACT007894,OPP03287,call,2026-04-23
ACT007895,OPP03287,meeting_f2f,2026-05-18
ACT007896,OPP03288,meeting_online,2026-04-26
ACT007897,OPP03288,call,2026-04-28
ACT007898,OPP03288,linkedin,2026-04-26
ACT007899,OPP03288,meeting_online,2026-04-15
ACT007900,OPP03289,call,2026-05-24
ACT007901,OPP03289,meeting_online,2026-04-06
ACT007902,OPP03289,linkedin,2026-04-09
ACT007903,OPP03289,meeting_f2f,2026-04-07
ACT007904,OPP03290,call,2026-03-25
ACT007905,OPP03290,call,2026-05-12
ACT007906,OPP03290,call,2026-05-05
ACT007907,OPP03291,call,2026-05-16
ACT007908,OPP03291,call,2026-05-26
ACT007909,OPP03291,meeting_online,2026-03-26
ACT007910,OPP03292,linkedin,2026-04-07
ACT007911,OPP03292,meeting_f2f,2026-05-04
ACT007912,OPP03292,call,2026-04-03
ACT007913,OPP03293,linkedin,2026-04-15
ACT007914,OPP03293,call,2026-04-15
ACT007915,OPP03293,meeting_online,2026-03-24
ACT007916,OPP03293,call,2026-04-15
ACT007917,OPP03293,call,2026-04-07
ACT007918,OPP03294,meeting_online,2026-04-23
ACT007919,OPP03294,call,2026-03-23
ACT007920,OPP03294,linkedin,2026-04-23
ACT007921,OPP03294,call,2026-04-12
ACT007922,OPP03294,call,2026-04-15
ACT007923,OPP03294,call,2026-04-30
ACT007924,OPP03295,linkedin,2026-05-05
ACT007925,OPP03295,call,2026-04-06
ACT007926,OPP03295,call,2026-04-25
ACT007927,OPP03296,call,2026-03-31
ACT007928,OPP03296,meeting_f2f,2026-03-28
ACT007929,OPP03296,call,2026-05-19
ACT007930,OPP03297,meeting_online,2026-04-09
ACT007931,OPP03297,,2026-04-15
ACT007932,OPP03297,meeting_online,2026-05-04
ACT007933,OPP03297,call,2026-04-17
ACT007934,OPP03297,call,2026-04-07
ACT007935,OPP03298,call,2026-04-06
ACT007936,OPP03298,call,2026-04-15
ACT007937,OPP03298,linkedin,2026-04-20
ACT007938,OPP03298,meeting_f2f,2026-03-31
ACT007939,OPP03299,linkedin,2026-05-10
ACT007940,OPP03300,call,2026-04-08
ACT007941,OPP03300,call,2026-05-16
ACT007942,OPP03300,linkedin,2026-05-09
ACT007943,OPP03300,linkedin,2026-05-11
ACT007944,OPP03300,linkedin,2026-04-19
ACT007945,OPP03300,call,2026-04-08
ACT007946,OPP03301,call,2026-05-09
ACT007947,OPP03301,linkedin,2026-04-04
ACT007948,OPP03301,call,2026-03-30
ACT007949,OPP03301,meeting_online,2026-04-28
ACT007950,OPP03301,call,2026-04-07
ACT007951,OPP03301,call,2026-04-18
ACT007952,OPP03302,call,2026-05-20
ACT007953,OPP03302,call,2026-04-08
ACT007954,OPP03302,meeting_f2f,2026-03-26
ACT007955,OPP03303,call,2026-06-11
ACT007956,OPP03303,call,2026-05-26
ACT007957,OPP03303,meeting_f2f,2026-03-18
ACT007958,OPP03303,linkedin,2026-05-13
ACT007959,OPP03304,meeting_f2f,2026-05-11
ACT007960,OPP03304,meeting_f2f,2026-04-04
ACT007961,OPP03305,meeting_online,2026-03-26
ACT007962,OPP03305,call,2026-04-04
ACT007963,OPP03305,call,2026-04-07
ACT007964,OPP03305,call,2026-04-02
ACT007965,OPP03305,linkedin,2026-04-06
ACT007966,OPP03306,call,2026-04-16
ACT007967,OPP03306,linkedin,2026-04-27
ACT007968,OPP03306,linkedin,2026-04-04
ACT007969,OPP03306,call,2026-04-17
ACT007970,OPP03307,linkedin,2026-04-03
ACT007971,OPP03307,call,2026-03-29
ACT007972,OPP03307,linkedin,2026-03-30
ACT007973,OPP03307,call,2026-03-29
ACT007974,OPP03307,call,2026-04-01
ACT007975,OPP03308,call,2026-03-21
ACT007976,OPP03308,meeting_online,2026-05-12
ACT007977,OPP03308,linkedin,2026-04-17
ACT007978,OPP03308,meeting_online,2026-05-14
ACT007979,OPP03308,linkedin,2026-03-28
ACT007980,OPP03308,meeting_f2f,2026-04-11
ACT007981,OPP03309,linkedin,2026-05-01
ACT007982,OPP03310,call,2026-05-05
ACT007983,OPP03310,meeting_online,2026-05-20
ACT007984,OPP03310,meeting_online,2026-05-23
ACT007985,OPP03310,call,2026-03-31
ACT007986,OPP03311,meeting_online,2026-04-24
ACT007987,OPP03311,call,2026-05-26
ACT007988,OPP03311,meeting_online,2026-04-07
ACT007989,OPP03311,meeting_f2f,2026-05-21
ACT007990,OPP03311,meeting_online,2026-04-30
ACT007991,OPP03311,call,2026-04-10
