opportunity_id,created_date,closed_date,arr,status,salesperson_id,source,type,account_id
OPP03106,2026-02-26,2026-07-03,28500,created,SP003,event,upsell,ACC0052
OPP03107,2026-02-18,2026-04-18,5500,lost,SP002,cold prospection,new business,ACC0074
OPP03108,2026-02-20,2026-04-09,6500,created,SP003,cold prospection,new business,ACC0080
OPP03109,2026-02-27,2026-03-31,13000,created,SP001,cold prospection,new business,ACC0070
OPP03110,2026-02-20,2026-04-14,3000,created,SP003,marketing,new business,ACC0107
OPP03111,2026-02-26,2026-04-01,12500,lost,SP002,event,new business,ACC0020
OPP03112,2026-02-22,2026-04-24,15000,created,SP001,,new business,ACC0010
OPP03114,2026-02-23 00:00:00,2026-04-17 00:00:00,54500,qualified,SP002,marketing,new business,ACC0067
OPP03115,2026-02-09,2026-04-29,4500,lost,SP003,marketing,upsell,ACC0003
OPP03116,2026-02-05,2026-04-23,14500,created,SP001,referral,upsell,ACC0107
OPP03117,2026-02-05,2026-04-10,7000,created,SP002,cold prospection,new business,ACC0020
OPP03118,2026-02-11,2026-04-17,12500,created,SP001,cold prospection,new business,ACC0071
OPP03119,2026-02-08,2026-04-06,6500,created,SP002,referral,new business,ACC0071
OPP03121,2026-02-21,2026-04-16,13000,lost,SP001,cold prospection,new business,ACC0105
OPP03122,2026-02-28,2026-03-17,4000,lost,SP002,cold prospection,new business,ACC0014
OPP03123,2026/02/02,2026/03/15,11500,qualified,SP002,marketing,new business,ACC0069
OPP03124,2026-02-15,2026-06-10,11500,created,SP001,referral,new business,ACC0003
OPP03125,2026-02-19,2026-05-09,12000,qualified,SP003,referral,new business,ACC0105
OPP03126,2026-02-18,2026-06-12,12500,created,SP003,cold prospection,new business,ACC0057
OPP03127,2026-02-27,2026-06-19,6000,created,SP003,marketing,upsell,ACC0044
OPP03128,2026-02-05,2026-05-07,12500,lost,SP002,event,new business,ACC0068
OPP03129,2026-02-01,2026-03-23,3000,created,SP001,event,new business,ACC0101
OPP03130,2026-02-21,2026-04-16,6000,qualified,SP001,referral,new business,ACC0047
OPP03131,2026-02-03,2026-03-30,23500,qualified,SP002,event,new business,ACC0068
OPP03132,2026-02-05,2026-04-06,25000,lost,SP002,cold prospection,new business,ACC0112
OPP03133,2026-02-13,2026-04-08,10000,lost,SP002,event,upsell,ACC0120
OPP03134,2026-02-05,2026-05-05,11500,lost,SP001,referral,upsell,ACC0045
OPP03136,2026-02-27,2026-03-26,16000,created,SP001,cold prospection,new business,ACC0112
OPP03137,2026-02-04,2026-05-11,18000,qualified,SP003,cold prospection,upsell,ACC0047
OPP03138,2026-02-11,2026-04-11,25500,created,SP002,event,upsell,ACC0028
OPP03139,2026-02-18,2026-04-22,5500,created,SP001,cold prospection,new business,ACC0014
OPP03140,2026-02-24,2026-05-28,7500,created,SP002,cold prospection,new business,ACC0024
OPP03141,2026-02-23,2026-04-10,13000,qualified,SP002,event,new business,ACC0046
OPP03142,2026-02-16,2026-05-29,12500,qualified,SP001,event,new business,ACC0086
OPP03143,2026-02-14,2026-05-31,7000,created,SP001,event,new business,ACC0047
OPP03144,2026-02-17,2026-04-28,6500,qualified,SP001,cold prospection,new business,ACC0010
OPP03145,2026-02-13,2026-02-25,7500,lost,SP005,cold prospection,new business,ACC0036
OPP03146,2026-02-04,2026-06-08,22000,created,SP004,,new business,ACC0030
OPP03147,2026-02-09,2026-03-22,24000,won,SP004,cold prospection,upsell,ACC0104
OPP03148,2026-02-13,2026-05-26,11500,qualified,SP004,cold prospection,upsell,ACC0038
OPP03149,2026-02-05,2026-04-20,13000,won,SP004,referral,new business,ACC0094
OPP03150,2026-02-07,2026-03-14,17000,lost,SP004,marketing,new business,ACC0012
OPP03151,2026-02-27,2026-04-09,6000,qualified,SP006,cold prospection,upsell,ACC0083
OPP03152,2026-02-01,2026-04-12,12500,lost,SP004,cold prospection,upsell,ACC0038
OPP03154,2026-02-18,2026-03-13,20000,lost,SP005,event,upsell,ACC0012
OPP03155,2026-02-05,2026-02-21,5500,won,SP005,cold prospection,new business,ACC0088
OPP03156,2026-02-19,2026-05-21,28500,lost,SP006,marketing,new business,ACC0038
OPP03157,2026-02-28,2026-04-04,4500,created,SP005,cold prospection,upsell,ACC0119
OPP03158,2026-02-11,2026-02-23,11000,won,SP006,cold prospection,new business,ACC0030
OPP03159,2026-02-17,2026-05-04,9000,lost,SP006,marketing,new business,ACC0109
OPP03160,2026-02-25,2026-04-05,10500,won,SP005,referral,new business,ACC0083
OPP03161,2026-02-04,2026-05-15,20000,qualified,SP005,referral,new business,ACC0009
OPP03162,2026-02-05,2026-05-12,2500,created,SP004,referral,new business,ACC0113
OPP03163,2026-02-09,2026-04-28,25000,won,SP005,cold prospection,new business,ACC0063
OPP03164,2026-02-08,2026-04-30,15000,lost,SP004,referral,upsell,ACC0060
OPP03165,2026-02-01,2026-02-22,5000,created,SP004,cold prospection,new business,ACC0104
OPP03166,2026-02-12,2026-02-26,7000,lost,SP005,marketing,new business,ACC0109
OPP03167,2026-02-22,2026-03-21,31500,lost,SP005,cold prospection,new business,ACC0033
OPP03168,2026-02-06,2026-05-11,3000,created,SP004,marketing,upsell,ACC0108
OPP03169,2026-02-25,2026-05-14,3500,created,SP005,cold prospection,new business,ACC0078
OPP03170,2026-02-26,2026-04-10,20500,qualified,SP005,cold prospection,new business,ACC0088
OPP03171,2026-02-28,2026-03-28,15000,won,SP005,cold prospection,new business,ACC0094
OPP03173,2026-02-07,2026-06-11,10000,created,SP004,referral,upsell,ACC0050
OPP03174,2026-02-06,2026-06-01,5000,created,SP005,event,new business,ACC0109
OPP03176,2026-02-04,2026-06-22,16500,qualified,SP006,event,new business,ACC0056
OPP03177,2026-02-02,2026-03-03,9500,created,SP004,event,new business,ACC0018
OPP03178,2026-02-23,2026-05-20,15000,qualified,SP006,marketing,new business,ACC0051
OPP03179,2026-02-20,2026-03-23,14500,created,SP005,event,new business,ACC0035
OPP03180,2026-02-25,2026-05-04,12500,qualified,SP005,marketing,new business,ACC0119
OPP03181,2026-02-26,2026-04-17,5500,qualified,SP006,cold prospection,new business,ACC0104
OPP03182,2026-02-24,2026-04-09,17000,qualified,SP004,cold prospection,upsell,ACC0023
OPP03183,2026-02-04,2026-06-16,36500,qualified,SP004,cold prospection,new business,ACC0035
OPP03184,2026-02-09,2026-05-11,7000,lost,SP004,marketing,new business,ACC0051
OPP03185,2026-02-20,2026-04-30,4000,created,SP005,cold prospection,new business,ACC0030
OPP03186,2026-02-25,2026-04-11,15500,lost,SP006,marketing,new business,ACC0108
OPP03187,2026-02-05,2026-03-10,26000,created,SP007,event,new business,ACC0039
OPP03188,2026-02-15,2026-04-24,122000,qualified,SP007,referral,new business,ACC0039
OPP03189,2026-02-25,2026-03-14,38000,won,SP007,marketing,new business,ACC0058
OPP03190,2026-02-10,2026-03-25,17500,created,SP007,cold prospection,new business,ACC0062
OPP03191,2026-02-10,2026-04-09,12500,qualified,SP008,cold prospection,new business,ACC0093
OPP03192,2026-02-09 00:00:00,2026-03-09 00:00:00,39500,won,SP008,cold prospection,upsell,ACC0092
OPP03193,2026-02-17,2026-05-17,50000,qualified,SP008,marketing,new business,ACC0005
OPP03194,2026-02-13,2026-03-28,46500,qualified,SP007,referral,new business,ACC0019
OPP03195,2026-02-07,2026-03-31,28500,qualified,SP008,referral,new business,ACC0058
OPP03196,2026-02-14 00:00:00,2026-05-30 00:00:00,18500,created,SP008,marketing,upsell,ACC0066
OPP03197,2026-02-17,2026-03-21,18500,won,SP008,cold prospection,new business,ACC0065
OPP03198,2026-02-12,2026-06-12,22500,created,SP007,event,new business,ACC0031
OPP03199,2026-02-25,2026-05-09,43500,created,SP007,cold prospection,upsell,ACC0058
OPP03200,2026-02-28,2026-03-11,14500,lost,SP008,marketing,new business,ACC0049
OPP03201,2026-02-24,2026-07-03,73000,qualified,SP008,marketing,new business,ACC0049
OPP03202,2026-02-23,2026-05-09,39000,created,SP008,event,new business,ACC0039
OPP03204,2026-02-27,2026-04-01,16500,won,SP007,cold prospection,new business,ACC0055
OPP03205,2026-02-21,2026-06-18,7000,created,SP007,cold prospection,new business,ACC0058
OPP03206,2026-02-16,2026-05-09,14500,created,SP008,event,new business,ACC0066
OPP03207,2026-02-06,2026-06-28,41500,qualified,SP008,cold prospection,new business,ACC0015
OPP03208,2026-02-12,2026-05-07,91500,lost,SP007,marketing,new business,ACC0015
OPP03209,2026-02-26,2026-04-10,39000,created,SP007,referral,upsell,ACC0021
OPP03210,2026-02-26,2026-04-11,30000,lost,SP007,cold prospection,new business,ACC0015
OPP03211,2026-02-16,2026-03-26,20500,qualified,SP007,referral,new business,ACC0005
OPP03212,2026-02-25,2026-03-17,67000,lost,SP007,cold prospection,new business,ACC0022
OPP03213,2026-02-25,2026-03-11,20000,won,SP007,cold prospection,new business,ACC0037
OPP03214,2026-02-06,2026-04-14,89000,qualified,SP008,cold prospection,new business,ACC0106
OPP03215,2026-02-04,2026-04-11,29000,won,SP008,cold prospection,new business,ACC0021
OPP03216,2026-02-18,2026-05-21,34000,created,SP007,referral,new business,ACC0064
OPP03217,2026-02-09,2026-05-08,49500,lost,SP007,event,new business,ACC0021
OPP03218,2026-02-18,2026-03-28,31500,won,SP008,cold prospection,new business,ACC0015
OPP03219,2026-02-15,2026-05-30,26500,qualified,SP007,marketing,new business,ACC0102
OPP03220,2026-02-27,2026-04-09,23500,qualified,SP008,event,upsell,ACC0029
OPP03221,2026-02-02,2026-05-01,38000,qualified,SP007,event,new business,ACC0106
OPP03222,2026-02-15,2026-04-11,35500,won,SP007,marketing,upsell,ACC0064
OPP03223,2026-02-09,2026-03-16,22000,qualified,SP008,cold prospection,new business,ACC0001
OPP03224,2026-02-01,2026-04-23,31000,qualified,SP008,cold prospection,upsell,ACC0100
OPP03225,2026-02-02 00:00:00,2026-01-29 00:00:00,35500,won,SP007,event,new business,ACC0092
OPP03226,2026-02-06,2026-03-07,9000,created,SP007,referral,upsell,ACC0021
OPP03227,2026-02-27,2026-04-21,29500,created,SP007,,upsell,ACC0066
OPP03228,2026-02-06,2026-03-19,20000,lost,SP007,cold prospection,new business,ACC0039
OPP03229,2026-02-06,2026-03-17,5000,created,SP009,event,upsell,ACC0111
OPP03230,2026-02-12,2026-06-20,6500,qualified,SP009,cold prospection,new business,ACC0054
OPP03231,2026-02-23,2026-05-18,12000,lost,SP009,marketing,new business,ACC0077
OPP03232,2026-02-18,2026-06-29,53000,qualified,SP008,cold prospection,new business,ACC0077
OPP03233,2026-02-28,2026-05-24,13500,lost,SP009,cold prospection,new business,ACC0115
OPP03234,2026-02-18,2026-06-27,18500,qualified,SP009,cold prospection,new business,ACC0111
OPP03235,2026-02-27,2026-06-01,9500,created,SP008,event,upsell,ACC0084
OPP03236,2026-02-13,2026-03-10,19500,lost,SP008,referral,new business,ACC0073
OPP03237,2026-02-13,2026-04-28,16000,qualified,SP009,cold prospection,new business,ACC0054
OPP03238,2026-02-01,2026-06-26,7500,qualified,SP008,cold prospection,new business,ACC0073
OPP03239,2026-02-15,2026-03-20,6500,won,SP010,cold prospection,new business,ACC0034
OPP03240,2026-02-08,2026-06-15,8000,qualified,SP010,event,upsell,ACC0110
OPP03241,2026-02-09,2026-06-18,9500,created,SP010,cold prospection,upsell,ACC0097
OPP03242,2026-02-04,2026-04-09,10000,lost,SP010,event,new business,ACC0025
OPP03243,2026-02-08,2026-03-10,22500,won,SP010,event,new business,ACC0025
OPP03244,2026-02-09,2026-04-09,9000,qualified,SP010,cold prospection,new business,ACC0061
OPP03245,2026-02-08 00:00:00,2026-03-12 00:00:00,30000,created,SP010,cold prospection,new business,ACC0097
OPP03246,2026-02-19,2026-06-26,14000,created,SP010,marketing,upsell,ACC0087
OPP03247,2026-02-19,2026-06-11,20500,qualified,SP010,event,new business,ACC0061
OPP03248,2026-02-28,2026-05-13,30000,lost,SP010,marketing,new business,ACC0061
OPP03249,2026-02-09,2026-02-19,31000,won,SP010,marketing,new business,ACC0034
OPP03250,2026-02-16,2026-04-15,12500,won,SP010,cold prospection,upsell,ACC0099
OPP03251,2026-02-07,2026-04-29,11000,won,SP010,cold prospection,new business,ACC0061
OPP03252,2026-03-28,2026-06-15,9000,created,SP003,referral,new business,ACC0008
OPP03253,2026-03-09,2026-06-01,4000,created,SP001,marketing,new business,ACC0082
OPP03254,2026-03-07,2026-07-04,4000,created,SP003,event,new business,ACC0086
OPP03255,2026-03-05,2026-05-29,6000,created,SP002,marketing,new business,ACC0026
OPP03256,2026/03/25,2026/05/11,9000,created,SP001,cold prospection,new business,ACC0057
OPP03257,2026-03-12,2026-06-26,26000,qualified,SP001,,new business,ACC0091
OPP03258,2026-03-25 00:00:00,2026-07-16 00:00:00,4500,created,SP001,cold prospection,upsell,ACC0086
OPP03259,2026-03-25,2026-06-05,7500,created,SP002,referral,upsell,ACC0070
OPP03260,2026-03-21,2026-04-21,26000,lost,SP001,cold prospection,upsell,ACC0011
OPP03261,2026-03-09,2026-05-05,37500,qualified,SP001,marketing,upsell,ACC0046
OPP03262,2026-03-21,2026-07-07,5500,created,SP002,cold prospection,new business,ACC0067
OPP03263,2026-03-09,2026-05-04,15000,lost,SP002,cold prospection,new business,ACC0008
OPP03264,2026-03-16,2026-07-05,8000,created,SP002,event,new business,ACC0107
OPP03265,2026-03-03,2026-06-28,6500,created,SP003,cold prospection,new business,ACC0042
OPP03266,2026-03-10,2026-06-13,5500,created,SP002,marketing,upsell,ACC0011
OPP03267,2026-03-14,2026-06-04,10500,created,SP001,cold prospection,new business,ACC0082
OPP03268,2026-03-04,2026-03-21,3000,lost,SP003,marketing,new business,ACC0068
OPP03269,2026-03-05,2026-05-31,12500,created,SP002,cold prospection,new business,ACC0046
OPP03270,2026-03-11,2026-05-04,7500,created,SP001,marketing,new business,ACC0071
OPP03271,2026-03-05,2026-04-19,8000,created,SP001,marketing,new business,ACC0114
OPP03272,2026-03-26,2026-04-26,31500,created,SP003,referral,new business,ACC0044
OPP03273,2026-03-23,2026-07-25,4500,created,SP001,cold prospection,upsell,ACC0059
OPP03274,2026-03-06,2026-05-29,8000,qualified,SP002,marketing,new business,ACC0074
OPP03275,2026-03-30,2026-05-05,34000,lost,SP001,marketing,upsell,ACC0069
OPP03276,2026-03-06,2026-05-09,7000,lost,SP003,marketing,upsell,ACC0004
OPP03277,2026-03-28,2026-06-27,6000,qualified,SP002,event,new business,ACC0013
OPP03278,2026-03-20,2026-05-17,8000,created,SP003,cold prospection,new business,ACC0090
OPP03279,2026-03-18,2026-07-14,9500,created,SP001,cold prospection,upsell,ACC0070
OPP03280,2026-03-09,2026-04-13,13000,won,SP002,cold prospection,new business,ACC0069
OPP03281,2026-03-09,2026-03-20,5500,won,SP002,event,new business,ACC0090
OPP03282,2026-03-25,2026-05-22,8500,won,SP003,cold prospection,upsell,ACC0057
OPP03283,2026-03-18,2026-06-05,4000,created,SP003,event,new business,ACC0004
OPP03284,2026-03-09,2026-03-29,7500,created,SP001,event,new business,ACC0107
OPP03285,2026-03-21,2026-05-04,14500,won,SP002,cold prospection,new business,ACC0074
OPP03286,2026-03-09,2026-06-04,14500,won,SP001,event,new business,ACC0048
OPP03287,2026-03-19,2026-05-26,4500,qualified,SP001,marketing,new business,ACC0074
OPP03288,2026-03-21,2026-05-07,20500,won,SP003,marketing,new business,ACC0068
OPP03289,2026-03-30,2026-06-16,5500,created,SP003,cold prospection,new business,ACC0044
OPP03290,2026-03-25,2026-05-18,24500,lost,SP002,cold prospection,upsell,ACC0107
OPP03291,2026-03-14,2026-06-06,14500,qualified,SP002,referral,new business,ACC0017
OPP03292,2026-03-29,2026-08-23,20500,qualified,SP001,event,new business,ACC0057
OPP03293,2026-03-24,2026-04-20,7000,created,SP003,marketing,new business,ACC0090
OPP03294,2026-03-19,2026-05-07,24000,won,SP001,marketing,new business,ACC0002
OPP03295,2026-03-21,2026-05-10,8500,created,SP003,marketing,new business,ACC0059
OPP03296,2026-03-11,2026-06-10,9000,qualified,SP001,marketing,new business,ACC0042
OPP03297,2026-03-07,2026-06-06,38500,qualified,SP001,cold prospection,new business,ACC0067
OPP03298,2026-03-23,2026-04-25,18500,lost,SP001,marketing,new business,ACC0089
OPP03299,2026-03-29,2026-08-10,11500,qualified,SP002,marketing,new business,ACC0090
OPP03300,2026-03-17,2026-05-18,5000,qualified,SP003,marketing,new business,ACC0080
OPP03301,2026-03-27,2026-05-27,5000,qualified,SP001,marketing,new business,ACC0059
OPP03302,2026-03-06,2026-07-30,14000,qualified,SP003,referral,new business,ACC0080
OPP03303,2026-03-01,2026-05-31,12500,won,SP003,cold prospection,new business,ACC0048
OPP03304,2026-03-22,2026-05-13,8500,qualified,SP003,,new business,ACC0047
OPP03305,2026-03-21,2026-04-09,12500,won,SP003,cold prospection,new business,ACC0069
OPP03306,2026-03-24,2026-05-24,21500,qualified,SP002,cold prospection,new business,ACC0003
OPP03307,2026-03-25,2026-04-05,17000,lost,SP001,referral,new business,ACC0090
OPP03308,2026-03-19,2026-06-02,6000,won,SP003,cold prospection,upsell,ACC0026
OPP03309,2026-03-19,2026-07-03,8500,qualified,SP003,referral,new business,ACC0024
OPP03310,2026-03-25,2026-06-26,7500,qualified,SP001,marketing,upsell,ACC0042
OPP03311,2026-03-27,2026-06-06,6000,created,SP002,cold prospection,new business,ACC0101
OPP03312,2026-03-23,2026-07-21,7000,qualified,SP003,marketing,upsell,ACC0086
OPP03313,2026-03-08,2026-07-02,8500,qualified,SP002,cold prospection,new business,ACC0047
OPP03314,2026-03-25,2026-05-31,5500,lost,SP003,cold prospection,new business,ACC0101
OPP03315,2026-03-06,2026-06-02,6500,created,SP001,cold prospection,new business,ACC0101
OPP03316,2026-03-20,2026-05-03,8500,lost,SP003,referral,new business,ACC0024
OPP03317,2026-03-24,2026-04-09,2500,won,SP002,event,new business,ACC0112
OPP03318,2026-03-23,2026-07-04,26500,qualified,SP003,event,new business,ACC0010
OPP03319,01/03/2026,26/06/2026,17000,qualified,SP002,cold prospection,new business,ACC0105
OPP03320,2026-03-29,2026-08-07,9500,qualified,SP003,cold prospection,upsell,ACC0082
OPP03321,2026-03-21,2026-06-23,11500,lost,SP002,event,new business,ACC0091
OPP03322,2026-03-17,2026-06-02,4500,created,SP001,cold prospection,new business,ACC0052
OPP03323,2026-03-20,2026-04-29,25500,qualified,SP001,cold prospection,new business,ACC0068
OPP03324,2026/03/21,2026/08/17,34000,qualified,SP003,marketing,upsell,ACC0004
OPP03325,2026-03-13,2026-05-25,8500,created,SP001,event,new business,ACC0082
OPP03326,2026-03-27,2026-04-19,14500,created,SP002,cold prospection,new business,ACC0082
OPP03327,2026-03-17,2026-06-07,12500,lost,SP003,marketing,new business,ACC0091
OPP03328,2026-03-21,2026-06-18,2000,created,SP002,marketing,upsell,ACC0011
OPP03329,2026-03-24,2026-04-24,9000,lost,SP003,cold prospection,upsell,ACC0059
OPP03330,2026-03-05,2026-04-11,10500,created,SP001,cold prospection,new business,ACC0089
OPP03331,2026-03-02,2026-05-04,9000,lost,SP003,referral,new business,ACC0026
OPP03332,2026-03-09,2026-07-09,7500,created,SP005,cold prospection,new business,ACC0036
OPP03333,2026-03-09,2026-08-03,11500,qualified,SP005,cold prospection,new business,ACC0076
OPP03334,2026-03-24,2026-06-26,7000,lost,SP006,cold prospection,new business,ACC0038
OPP03335,2026-03-29,2026-05-05,8000,qualified,SP005,cold prospection,upsell,ACC0033
OPP03336,2026-03-08,2026-04-20,4000,created,SP005,marketing,new business,ACC0050
OPP03337,2026-03-27,2026-06-03,15500,created,SP006,cold prospection,new business,ACC0012
OPP03338,2026-03-25,2026-05-01,3500,created,SP005,cold prospection,upsell,ACC0035
OPP03339,2026-03-12,2026-06-09,19000,qualified,SP005,marketing,new business,ACC0035
OPP03340,2026-03-27,2026-05-21,20000,created,SP005,event,upsell,ACC0104
OPP03341,2026-03-27,2026-06-10,10500,lost,SP006,cold prospection,new business,ACC0036
